userName,score,content,at,thumbsUpCount,source,app
Faith Skeen,1,i tested it so you dont have to youll get a ton of coupon and cash back offer theyre completely bogus if you legitimately meet the requirement it just say congrats one more order to get your cash back and that continues until you give up it literally never give you the reward i used to buy thing here and there and ignore the promos but im going to delete my account i dont appreciate the blatant dishonesty,2026-03-12 21:30:27,0,temu_reviews,unknown
WynDragon Rhodesian Ridgebacks,5,customer service ha been excellent product have been a described had a couple of courier issue that were handled beautifully not always the cheapest or quickest but i remain very pleased overall,2026-03-12 21:29:49,0,temu_reviews,unknown
Yohann Lavoie,5,1st order with temu everything arrived in time and in good condition no issue to report,2026-03-12 21:28:38,0,temu_reviews,unknown
Martin Chadburn,5,love this amazing product at amazing price,2026-03-12 21:28:05,0,temu_reviews,unknown
Jp Krige,1,it the most corrupt app they charge you double what is advertise charge you custom fee to transport thing bought threw them in your own country it the most corrupt company on earth dont waist your money half the stuff dont work and also they charge you three time for one product,2026-03-12 21:27:42,0,temu_reviews,unknown
Hunter Forehand,1,because yall scammed me and yall gave my mom money but not me so yea,2026-03-12 21:27:37,0,temu_reviews,unknown
Lphus Curtis,5,good,2026-03-12 21:26:20,0,temu_reviews,unknown
Valerie Martin,5,i love you all very polite and helpful the name temu say it all team uuuuulol love u lot,2026-03-12 21:25:06,0,temu_reviews,unknown
Natalie Hunt,5,great opportunity to find amazing deal,2026-03-12 21:24:49,0,temu_reviews,unknown
king wise,4,shopping with temu app really worth it it save time and energy running around to buy something,2026-03-12 21:21:05,0,temu_reviews,unknown
Penny Hickford,5,great for shopping fast delivery great gift so many choice and idea thing ive never seen before love temu,2026-03-12 21:21:02,0,temu_reviews,unknown
Lindsey Cole,5,fantastic for my artwork and gothic clothes,2026-03-12 21:20:56,0,temu_reviews,unknown
Abudarda Ansari,1,temo is a very bad app ever since i added my card to it i have been getting defrauded sometimes it deducts 10 riyal do not use your card in temo unless you have cash on delivery if he give then apply otherwise kick him,2026-03-12 21:16:54,0,temu_reviews,unknown
Jonny Leighton,3,need to stop endless email and saying thing are free there not,2026-03-12 21:16:45,0,temu_reviews,unknown
Khaled Asar,5,excellent thanks,2026-03-12 21:15:17,0,temu_reviews,unknown
David Nguyen,1,they try to hook you with event that reward you but it doesnt pay offnot worth it and the term are not clear,2026-03-12 21:14:24,0,temu_reviews,unknown
Kerry Wilson,1,the company false advertises it promised a 50 dollar credit basically a free 50 dollar item i wa expecting to pay tax and and the 2 to 3 dollar shipping fee then when i went to check out it tried to charge over 90 dollar for a supposed credited meaning free item thankfully my card declined the false transaction,2026-03-12 21:13:50,9,temu_reviews,unknown
Ruthus Jenner,5,great item great price,2026-03-12 21:10:45,0,temu_reviews,unknown
Barb L,1,why cant i just look at something without downloading the app i will download it on my own decision,2026-03-12 21:09:40,0,temu_reviews,unknown
Gary Forde,5,glad i found temu ive purchased lot of great quality thing,2026-03-12 21:08:57,0,temu_reviews,unknown
Mandy Teale,5,such amazing price and such amazing stuff for every occasion and every room in your house and garden,2026-03-12 21:06:05,0,temu_reviews,unknown
Sheryl Marshall,2,all way not what it say,2026-03-12 21:05:20,0,temu_reviews,unknown
John Croke,5,to addictive so much available,2026-03-12 21:02:15,0,temu_reviews,unknown
salman ansari,1,my experience with this application is very bad ill never suggest anyone to use this app because they deliver very cheap item unlike a it display on the app the behavior of that delivery person wa very rude when i mail a complain against him they didnt respond too much worse app,2026-03-12 21:01:35,0,temu_reviews,unknown
Zashim Mia,5,fantastic,2026-03-12 21:00:29,0,temu_reviews,unknown
Glenn Nelsen,5,i really love temu,2026-03-12 21:00:09,0,temu_reviews,unknown
Robert Martin,2,there are too many popups ad,2026-03-12 21:00:02,0,temu_reviews,unknown
Wayne Felder,5,i love temu i cant get enough of you i am addicted to your merchandise,2026-03-12 20:59:57,0,temu_reviews,unknown
Kristi Saint,5,i can not believe it actually isnt a scam i finally tried it and im 4 for 4 satisfied all 4 time i wish i had not been so scared for so long,2026-03-12 20:59:50,0,temu_reviews,unknown
Anulika Stella,1,m,2026-03-12 20:59:40,0,temu_reviews,unknown
Andrew Cogdill,1,promise of gift with stipulation of illogical purchase,2026-03-12 20:56:28,0,temu_reviews,unknown
Debbie Hurrell,5,i love temu had load of item and never had a problem well worth the money,2026-03-12 20:55:05,0,temu_reviews,unknown
Marco Williams,5,some nice item,2026-03-12 20:55:03,0,temu_reviews,unknown
Sue Morrison,5,good around product at good price,2026-03-12 20:53:46,0,temu_reviews,unknown
Nneka Adazion Favour,5,temu is the best in everything,2026-03-12 20:52:55,0,temu_reviews,unknown
Jacqueline Monroe,5,i love temu my order be right on time will always order from temu even when you email about order they answer right then and there i love them thanks temu,2026-03-12 20:51:34,0,temu_reviews,unknown
Jabulani Sibiya,5,taxi driver,2026-03-12 20:44:25,0,temu_reviews,unknown
Nancy Scally,3,i purchased a armchair cover i wa promised 6 free item with my purchase but only got one why,2026-03-12 20:43:05,0,temu_reviews,unknown
Gwendolyn Lee,1,always make you think you can get stuff free or credit to headcount all lie ive spent so much with temp and i never get anything just look at my account when i call to find out why i cant get any of the free stuff after i make the purchase i get told i have to purchase more how many more do i make stop lying to make sale i will be going back to amazon this is b,2026-03-12 20:42:13,1,temu_reviews,unknown
Uvindu Bastian,4,nnmnnnnmmmmmmmmm mmm mm zm p ol l m m,2026-03-12 20:41:43,0,temu_reviews,unknown
Mike KinKade,5,fun affordable casual product and clothes,2026-03-12 20:40:09,0,temu_reviews,unknown
Jamie,4,i enjoy temu,2026-03-12 20:38:45,0,temu_reviews,unknown
Althea,5,very good,2026-03-12 20:38:22,0,temu_reviews,unknown
Tracy Payne,3,i enjoy the app because á free spin and free gift come almost daily exercise for myself a well a anyone practically that will side to the,2026-03-12 20:38:15,0,temu_reviews,unknown
Angela Stacey,5,some nice stuff free stuff for friend and family or yourself,2026-03-12 20:32:53,0,temu_reviews,unknown
FM Ripon,3,সর ন লল স,2026-03-12 20:32:53,0,temu_reviews,unknown
Cheyanne Uzzle,5,delivery wa really great,2026-03-12 20:32:27,0,temu_reviews,unknown
Van Zyl De Bruyn,2,not recommend been waiting over a month for my payed item ph protector none delivered after paying even airport cost and delivery fee so uf cant trust them with a phone cover than you cant trust or rely on temu,2026-03-12 20:32:25,1,temu_reviews,unknown
Muhammad Muhammad Duwa,5,best among the others,2026-03-12 20:32:08,0,temu_reviews,unknown
Ezsvtx Rider,1,amazon is a better option price are close and they ship wayyy faster after a couple month playing farmland i have to say everything about temu is a scam they constantly dangle reward in your face but after level 2 you will spend a thousand dollar to get 25 worth of gift between that and receiving wrong item and junk then having to jump through hoop to make a return i will be deleting the app honestly this app and all the other chinese apps should be banned,2026-03-12 20:30:47,0,temu_reviews,unknown
Tracy Lepley,3,description not always correct half the thing you order are great and the other half your disappointed with,2026-03-12 20:28:33,0,temu_reviews,unknown
Bayan Elsharief,5,i am a ugandan and this app doesnt deliver to uganda like shein so i wish you fix this problem and add uganda to the system and other country thank you,2026-03-12 20:28:26,0,temu_reviews,unknown
Tony Richendollar,2,i never got my free thing when i ordered the thing i got,2026-03-12 20:25:43,1,temu_reviews,unknown
Daphne Scott,5,great site great price,2026-03-12 20:25:36,0,temu_reviews,unknown
Beatrice Enwere,5,perfect and in good condition,2026-03-12 20:25:25,0,temu_reviews,unknown
Odunayo Theresa Akinola,5,temu customer service is very goodi recommend it for people to patronize itim enjoying ordering good from temu,2026-03-12 20:25:18,0,temu_reviews,unknown
William Light,5,sweet little camping table fit right in the backpack,2026-03-12 20:23:13,0,temu_reviews,unknown
Ramakoloi Samuel Kanetsi,5,at first i wa hesitant about ordering through temu but i tried and got exactly what i ordered they said i will receive my order in 6 to 13 day i got my order in exactly 10 day and im all the way from south africa keep up the great work,2026-03-12 20:21:54,0,temu_reviews,unknown
Brenda Linkous,5,i love all of my stuff,2026-03-12 20:21:47,0,temu_reviews,unknown
David Gray,5,just awesome product are better quality than other item sold locally,2026-03-12 20:17:06,0,temu_reviews,unknown
samantha weathers,5,a long a you look at the product description before purchasing you wont be disappointed it definitely worth the wait and the price is budget friendly,2026-03-12 20:16:38,0,temu_reviews,unknown
ERIC DEPA,5,great but copying shein advertising technique,2026-03-12 20:16:24,0,temu_reviews,unknown
VALERIE Prince,5,love the app,2026-03-12 20:13:40,0,temu_reviews,unknown
Maureen Williamson,4,very good,2026-03-12 20:10:26,0,temu_reviews,unknown
Graham Lee,5,always kept upto date with delivery i cant say anything bad,2026-03-12 20:09:48,0,temu_reviews,unknown
dakota roark 123 roark,5,a lot of item are really good quality,2026-03-12 20:08:57,0,temu_reviews,unknown
John Dufton,3,in general a great cheap shopping app just keep in mind if you are paying only a few quid then dont expect quality,2026-03-12 20:06:10,0,temu_reviews,unknown
Israel Adedeji,5,the impact on the public is not fine many customer are decling,2026-03-12 20:05:22,0,temu_reviews,unknown
Emmett Faught,5,great deal everything i have purchased is very satisfying,2026-03-12 20:02:46,0,temu_reviews,unknown
P C,1,ridiculous app,2026-03-12 20:01:26,0,temu_reviews,unknown
Helene Beatrice,1,it keep on saying it will give free thing but at the end it asks you to pay but only let people who have a lot of follower get free thing if they make video about it i keep seeing people who are fouse say it free no need to pay so i tried it out my self but it asked to pay,2026-03-12 20:01:14,0,temu_reviews,unknown
Jeremy (Wildman),2,excessive popups very annoying when trying to view product the deal they offer after watching and waiting for the popups promoads to pas can be very confusing offering several free item after selecting x amount of product just to separate the order into multiple order seems excessive and overwhelming and almost spammy especially for newer customer like myself doesnt feel very trust worthy,2026-03-12 20:00:11,0,temu_reviews,unknown
"Jan J K (Entrepreneur,Investor)",5,good,2026-03-12 19:59:31,0,temu_reviews,unknown
Jeff Cepak,5,nice choice,2026-03-12 19:59:12,0,temu_reviews,unknown
Grant Matias,5,this is only way to get good quality stuff and excellent service dont waste time with others try temu today and u will never disappointed,2026-03-12 19:57:57,0,temu_reviews,unknown
Gabriel Cherelus,1,please close that app i dont need that app,2026-03-12 19:55:24,0,temu_reviews,unknown
seun omolola,5,temu is wonderful and amazing,2026-03-12 19:55:01,0,temu_reviews,unknown
A Google user,4,nice one,2026-03-12 19:54:35,0,temu_reviews,unknown
Jose Medrano David Sr,4,i buy everything need for work your app keep up the good work in jesus christ name amen,2026-03-12 19:52:34,0,temu_reviews,unknown
Sk Mujahid,1,not good temu very dangerous,2026-03-12 19:51:17,0,temu_reviews,unknown
Jeanice Dreakford,5,super fun,2026-03-12 19:49:50,0,temu_reviews,unknown
Josephine Agge,5,got what i ordered for just make sure to read and understand good descriptionget the good measurement right and check all previous review and youre sure to get what you ordered forhad my delivery before the delivery dateno delay at all,2026-03-12 19:49:21,0,temu_reviews,unknown
Bernadette Hayes,5,i enjoy team temu,2026-03-12 19:49:02,0,temu_reviews,unknown
Paul Davies,5,great value i use it alot,2026-03-12 19:45:36,0,temu_reviews,unknown
Sallie KELLY,3,excellent variety of merchandise however when dealing with order it is very difficult to determine whether an item ha been placed or replicated or duplicated or canceled,2026-03-12 19:45:01,0,temu_reviews,unknown
Charles Berlin,1,terrible,2026-03-12 19:40:32,0,temu_reviews,unknown
Anthony,1,never got the product,2026-03-12 19:38:33,0,temu_reviews,unknown
Aubrey Mofolo,5,my number one choice when i need to buy anything anytime for a reasonable price and on time delivery,2026-03-12 19:37:31,0,temu_reviews,unknown
Leanne Archer,5,i am pleased with the quality of most of the thing ive received from temu a vest i received wa of horrible quality but it wa so cheap i am very happy with the price and variety the shipping date can be off but that is the carrier fed ex is always at least 1 day off when i receive an item i didnt order i always get a refund or they ship what i order most time i am told to keep the item and refunded what i paid only once wa i told to return an item but i gave it to a friend,2026-03-12 19:36:02,0,temu_reviews,unknown
Abdul Kareem Saheed,5,tested and trusted,2026-03-12 19:35:26,0,temu_reviews,unknown
Norbert Mollet,5,recomendableaffordable price for item,2026-03-12 19:35:19,0,temu_reviews,unknown
Rosa,5,awesome to buy your own stuff,2026-03-12 19:34:04,0,temu_reviews,unknown
Bleanch Pool,1,your service is horrible my order didnt arrive until like 30 day,2026-03-12 19:33:47,0,temu_reviews,unknown
Aldine Rothman,4,i love this app the price are good the purchase and shipping process is efficient,2026-03-12 19:32:11,0,temu_reviews,unknown
Jane Downs,5,temu is giving amazon a run for their money with local warehouse and quicker than quoted shipping and arrival i have made some fantastic and very inexpensive purchase because i have noticed that national retailer that start with the letter such a w and a are escalating price ridiculously the product are accurate to their description and of excellent quality,2026-03-12 19:31:20,0,temu_reviews,unknown
Chuck Greenawalt,5,you get what you order and it come fast,2026-03-12 19:31:12,0,temu_reviews,unknown
Angad Pal,5,thank you,2026-03-12 19:30:40,0,temu_reviews,unknown
Arthur Avalos,4,nice thing,2026-03-12 19:30:02,0,temu_reviews,unknown
